ISBN13,Image,Name,Rating,Reviews,Format,Series,Language,Price,Description
9780486262536,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/4862/9780486262536.jpg,Fun with Trains Stencils,0,0,Paperback,421679,English,₹ 235.46,"Six pre-cut stencils -- engine, passenger car, boxcar, coal car, flatcar, and caboose -- let young artists make multiple copies of same car to create long or short trains. Fun-filled learning tool helps pre-schoolers acquire basic motor skills, learn about shapes and sizes. show more"
9780486254760,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/4862/9780486254760.jpg,Wild Animals Colouring Book,3.93,41,Paperback,421670,English,₹ 607.03,"With this charming and instructive coloring book youngsters (and adults) can learn a great deal about the world's wild creatures and have fun at the same time. Detailed, accurate, ready-to-color illustrations depict 47 species from around the globe, including the rhinoceros (black, white, and Indian), Grant's zebra, impala, giraffe, camel (dromedary and Bactrian), European and American bison, llama and vicuna, giant panda, elephant (Indian and African), gnu (wildebeest), chimpanzee, hippopotamus and pygmy hippopotamus, gorilla, snow leopard, yak, Asiatic buffalo (water buffalo), jaguar, bighorn sheep, black bear, polar bear, black-backed jackal, reindeer (caribou), tiger, red kangaroo, giant anteater, and more. Each illustration is accompanied by a brief caption describing the habits of the species; many depict the animals as they might appear in their natural habitat -- lions drowsing in the heat of the African veldt, a leopard lying in ambush on a limb, a giant panda contentedly munching bamboo, a polar bear and her cub surveying their icy domain, and more. Several double-page spreads depict exciting scenes of predator-prey relationships: muskoxen warily eying a pack of wolves, a mountain lion stalking mountain goats, and others. Colorists of all ages will find this exciting new volume irresistible; artists and designers will also find practical use for these accurately rendered royalty-free illustrations. show more"
9780486263069,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/4862/9780486263069.jpg,Whales and Dolphins: Colouring Book,4.75,4,Paperback,421670,English,₹ 754.45,Embark on your very own whale-sighting excusion with this striking coloring-book collection of fascinating marine mammals. show more
9780486256597,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/4862/9780486256597.jpg,Space Age Maze,0,0,Paperback,421668,English,₹ 834.58,"Young puzzlists and space explorers will want to follow every twist and turn of these stimulating intergalactic escapades. Thirty-six delightful mazes of varying difficulty, each with its own objectives and restrictions, test the determination and skills of space age adventurers as they thread their way through meteor showers and asteroid belts; navigate the correct path around the sun; study a comet, without entering its tail; battle invisible enemy warships; defend against the furious space monster Clytem; find a way out of a space bug swarm; attempt to stay clear of energy bolts from an ion storm; locate the wise Nameless Being without getting lost; fly by Saturn while avoiding the deadly rings; and embark on other exciting tests of mental dexterity! Ideal for developing problem-solving abilities, these fascinating and challenging mazes promise hours of fun-filled entertainment -- and, what's more, the mazes, extraterrestrials, and interstellar objects can all be colored to suit the tastes (and imaginations) of young space travelers. Captions explain objectives for each maze; solutions appear at the end of the book. show more"
9780486405124,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/4864/9780486405124.jpg,Train Station Sticker Activity Book,0,0,Paperback,421654,English,₹ 235.46,"This country railroad station, on the edge of a small village in a pleasant valley, is waiting for you to bring it to life. You can make it bustle by using the 32 peel-and-apply images of passengers, a locomotive, railway cars, porters, baggage racks, freight cars, crossing signs, a taxi, and other stickers around this rural transportation center. And because the stickers are reusable, you can create one busy train station scene after another. show more"
9781853261220,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8532/9781853261220.jpg,The Wind in the Willows,3.99,"197,476",Paperback,421512,English,₹ 388.78,"Illustrated by Arthur Rackham. Far from fading with time, Kenneth Grahame's classic tale of fantasy has attracted a growing audience in each generation. Rat, Mole, Badger and the preposterous Mr Toad, have brought delight to many through the years with their odd adventures on and by the river, and at the imposing residence of Toad Hall. show more"
9781853261077,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/8532/9781853261077.jpg,The Railway Children,4.01,"56,426",Paperback,421512,English,₹ 400.05,"When Father goes away with two strangers one evening, the lives of Roberta, Peter and Phyllis are shattered. They and their mother have to move from their comfortable London home to go and live in a simple country cottage, where Mother writes books to make ends meet. However, they soon come to love the railway that runs near their cottage, and they make a habit of waving to the Old Gentleman who rides on it. They befriend the porter, Perks, and through him learn railway lore and much else. They have many adventures, and when they save a train from disaster, they are helped by the Old Gentleman to solve the mystery of their father's disappearance, and the family is happily reunited. show more"
9781937068370,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/9370/9781937068370.jpg,Grimm Fairy Tales: Different Seasons Volume 2,3.72,57,Paperback,421368,English,"₹ 1,535.01","This second volume of Grimm Fairy Tales: Different Seasons collects some of the series most popular one-shots, including the 2011 Holiday Edition, 2011 Halloween Edition, 2008 original Grimm Fairy Tales Annual, and the 2009 Grimm Fairy Tales Annual. show more"
9781926778419,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/9267/9781926778419.jpg,Captain Commando Volume 2,3.5,4,Paperback,421098,English,"₹ 1,910.65","The manga adventures of the heroes of justice continue! The Commando Team faces frightening new foes like the evil genius of Dr. T.W. and his murderous Monster, the nefarious ninja Yamato, and the mysterious Lord Blood! Can even Captain Commando's new ""Captain Gauntlet"" give him the power to defeat this never-ending array of almighty adversaries? show more"
9781405272438,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4052/9781405272438.jpg,Nick and Norah's Infinite Playlist,3.7,"83,692",Paperback,420704,English,"₹ 1,158.27","The sexy, funny roller coaster of a love story from David Levithan and Rachel Cohn, which inspired the beloved film starring Michael Cera and Kat Dennings. Nick and Norah are both suffering from broken hearts. So when Nick sees the girl who dumped him walk in with a new guy he asks the strange girl next to him to be his girlfriend for the next five minutes. Norah would do anything to avoid conversation with the not-friend girl who dumped Nick, and get over the Evil Ex whom Norah never quite broke up with. And so she agrees. What follows is an epic first date between two people who are just trying to figure out who they want to be - and where the next great band is playing. This story plays out over one unforgettable night in New York. One of the great YA novels about falling in love, for everyone who had their hearts broken by Rainbow Rowell's Eleanor & Park or Jandy Nelson's I'll Give You the Sun. David and Rachel's other collaborations include Naomi and Eli's No Kiss List and The 12 Days of Dash and Lily. David Levithan is the New York Times best-selling author of Boy Meets Boy, Every Day, and Another Day. His many collaborations include Will Grayson, Will Grayson with Fault in Our Stars author John Green. Tiny Cooper from Will Grayson, Will Grayson, now has his own novel: Hold Me Closer: The Tiny Cooper Story. David is also a highly respected children's book editor, whose list includes many luminaries of children's literature, including Garth Nix, Libba Bray and Suzanne Collins. He lives and works in New York. Rachel Cohn was born in Maryland but now also lives in New York. Among her many YA novels are Gingerbread, Shrimp, and Cupcake. show more"
9781409312079,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4093/9781409312079.jpg,Little Charley Bear: Ready . . . Teddy . . . Go!,0,0,Board book,420423,English,Not Known,"Welcome to the Little Charley Bear Super Car Race! Charley's in the lead against Caramel and Nibblit. He suddenly gets a chance to really beat the competition. Will Charley help his friends or leave them behind? Read this lovely board storybook to find out what happens to Little Charley Bear and his friends. Based on the CBeebies show, Little Charley Bear, narrated by James Corden. show more"
9780439568432,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/4395/9780439568432.jpg,The Scarecrow Walks at Midnight,3.69,"10,237",Paperback,420061,English,Not Known,"Jodie usually loves to spend time at her grandparents' farm. But this summer things seem all wrong. Her grandparents look worn out. The crops are doing badly. And worst of all, she's sharing the fields with twelve evil-looking scarecrows. Scarecrows that seem to be coming alive... show more"
