ISBN13,Image,Name,Rating,Reviews,Format,Series,Language,Price,Description
9780230757370,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/2307/9780230757370.jpg,What the Ladybird Heard,4.31,"(2,273 ratings by Goodreads)",Board book,-1,English,₹738.47,"""Oink!"" said the cats ...With all the MOOing and HISSing and BAAAing and CLUCKing, the farmyard is full of noise. But when Hefty Hugh and Lanky Len hatch a plot to steal the fine prize cow, it's the quietest animal of all who saves the day! Spot the glittery ladybird on every page of this wonderful rhyming tale.""Oink!"" said the cats ...With all the MOOing and HISSing and BAAAing and CLUCKing, the farmyard is full of noise. But when Hefty Hugh and Lanky Len hatch a plot to steal the fine prize cow, it's the quietest animal of all who saves the day! Spot the glittery ladybird on every page of this wonderful rhyming tale from the creators of the bestselling THE PRINCESS AND THE WIZARD and SHARING A SHELL. show more"
9781788002516,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/7880/9781788002516.jpg,Pip and Posy: The New Friend,3.84,(186 ratings by Goodreads),Board book,123208,English,"₹1,045.81","The much-acclaimed toddler book series from The Gruffalo illustrator, Axel Scheffler. Simple but engaging stories which reflect the ups - and downs - of toddler life. Major new animation series launching on Milkshake in 2021 Pip and Posy are best friends - they love to play, and make things, and have fun. But just occasionally they get cross or sad, and sometimes things go wrong that are beyond their control. And that's when kindness and understanding - and a cuddle - make everything better. In The New Friend, Pip and Posy are having a fun day at the seaside, collecting shells and digging the sand. But when Posy has a nap, Pip makes friends with a boy called Zac. Zac is very cool - he has lots of amazing toys AND he's really good at handstands. So, to her dismay, when Posy wakes up, she finds that Pip is more interested in playing with Zac than her. A funny and dramatic story about working out that two's company and three's a . . . PARTY! There are loads of titles to collect . . . The Super Scooter, The Big Balloon, The Bedtime Frog - and many more! show more"
9780008159757,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/0081/9780008159757.jpg,Paddington and the Disappearing Sandwich,3.54,(28 ratings by Goodreads),Board book,4218,English,₹882.18,"Paddington is introduced to younger readers in this pre-school picture book, starring one of the world's best-loved characters, Paddington Bear, now a major movie star! When Paddington Bear goes to town looking for different shapes, he soon discovers that some are much longer-lasting than others... especially if they happen to be very tasty! Pre-schoolers will love identifying shapes on this journey with everyone's favourite bear, Paddington! show more"
9781407139326,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4071/9781407139326.jpg,The Highway Rat,4.07,"(2,398 ratings by Goodreads)",Board book,-1,English,₹925.95,"Beware of the Highway Rat. He'll steal your food ... and your heart! Julia Donaldson and Axel Scheffler's bestselling story is now available in a chunky board book format, perfect for babies and toddlers. The Highway Rat rides along the highway stealing all the travellers' food. But a crafty duck and her mysterious sister soon put an end to his crooked ways! show more"
9780857072252,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/8570/9780857072252.jpg,Olivia Paints a Mural,3.42,(52 ratings by Goodreads),Board book,253633,English,₹680.89,"We have seen Olivia the Magnificent and Olivia as a ballerina, but now, in typical Olivia style, she is exploring her artistic side in this sweet and charming board book. show more"
9781471122149,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4711/9781471122149.jpg,Pirates Love Underpants,3.81,(797 ratings by Goodreads),Board book,-1,English,₹709.83,"Now enjoy this hilarious title in the Underpants series full of pirates, sharks and treasure in a BOARD BOOK FORMAT. You'll be yo-ho-ho-ing until the sails come down! NOW A MAJOR TV SERIES! These pirates SO love underpants, They're on a special quest To find the fabled Pants of Gold, For the Captain's Treasure chest. CLAIRE FREEDMAN is the author of several successful picture books including Aliens Love Underpants, Dinosaurs Love Underpants, Oliver and Patch and My Grandparents Love Me for Simon & Schuster. Claire lives in Essex with her husband. BEN CORT is one of the most sought after illustrators in children's book publishing. His books include the Aliens Love Underpants titles. Ben lives in Bedfordshire with his wife and children. 'Guaranteed to get the little ones giggling' Daily Mail 'Hilarious' Western Morning News 'A piratical romp from the Aliens team, and sure to be a summer bestseller in paperback' The Bookseller 'Another winning tale from this talented duo, which will undoubtedly be extremely popular' Bookseller Children's Choice 'You'll find bouncy, perfectly rhythmic verses; lively and colourful pictures with plenty of hilarious details' Teach Primary 'Full of rollicking fun' Parents in Touch 'Pirates Love Underpants will persuade you that there's always room on the shelf for another picture book on one of children's favourite subjects...Hilarious!' Nursery World show more"
9781405051286,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4050/9781405051286.jpg,The Smartest Giant in Town,4.21,"(4,106 ratings by Goodreads)",Board book,24987,English,₹925.95,"George didn't like being the scruffiest giant in town, so when he sees a new shop selling giant-size clothes he decides it's time to update his image. With smart trousers, a smart shirt, stripy tie and shiny shoes, George is a new giant. But on his way home, he meets various animals who desperately need his help... and his clothes! Now in sturdy board book format, all children will love this funny and warm-hearted tale. show more"
9780241315989,Not available,Not known,Not known,Not Known,Not available,,,,
9780241316047,Not available,Not known,Not known,Not Known,Not available,,,,
9781409304876,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4093/9781409304876.jpg,Peppa Pig: The Fire Engine: My First Storybook,3.95,(63 ratings by Goodreads),Board book,3957,English,₹723.51,"Peppa Pig: Fire Engine is a colourful and engaging story board book based on the delightful children's series. Nee-naw! Peppa and George get to ride in a big red fire engine. But will there be any fires to put out? Children will love this captivating story and familiar characters from the wonderful world of Peppa Pig. This simple children's story book will encourage little ones to get interested in reading, and expand their minds. The Peppa Pig range of books are fun, interactive and educational, ideal for encouraging children to start to read by themselves. Titles available from Ladybird include: Peppa's First Pet, Peppa Goes to the Library, Peppa's Washing Day and Daddy Pig's Fun Run. show more"
9780241244999,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/2412/9780241244999.jpg,Peppa Pig: Peppa's Gym Class,3.1,(20 ratings by Goodreads),Board book,3957,English,₹773.77,"Exercise is fun! ESPECIALLY when it's at Grampy Rabbit's jungle gym class! Join Peppa Pig and all of her friends as they use their imaginations to help them exercise. From escaping a crocodile-infested swamp to running away from dinosaurs with Grampy Rabbit, Peppa has the BEST day ever! This sturdy board book is perfect for little hands and the ideal gift for any Peppa fan! show more"
9780241411827,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/2414/9780241411827.jpg,Peppa Pig: Peppa the Easter Bunny,4.11,(9 ratings by Goodreads),Board book,3957,English,₹772.43,It's Easter and Peppa and George are having an Easter egg hunt for their friends! Mummy and Daddy Pig help them paint all the colourful eggs and together they hide them all round the garden. Their friends arrive and are soon busy hunting for eggs but Peppa and George have disappeared... where could they have gone? Aha! There's Peppa the Easter Bunny and George the chick to surprise their friends! Everybody loves Easter! show more
9781409304616,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4093/9781409304616.jpg,Peppa Pig: Peppa's Snowy Fun,4.04,(28 ratings by Goodreads),Board book,3957,English,₹787.25,A cute little board book that's the perfect stocking filler for fans of Peppa Pig this Christmas. It's snowing and Peppa and George can't wait to get outside and play. Find out what happens when they build a great big snow man in this delightful little winter's tale! show more
9781409309062,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4093/9781409309062.jpg,My Daddy : My Daddy Board Book,4.17,(153 ratings by Goodreads),Board book,3957,English,₹721.01,"This adorable book is brought to you by the best-loved characters from the number one award-winning preschool children's TV show on Channel 5 and Nickelodeon - 'Peppa Pig'! The perfect present for Daddy Pig's and children everywhere, this cute book talks about how much Peppa and George love their daddy, with all his little quirks. show more"
9780241210963,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/2412/9780241210963.jpg,Peppa Pig: Peppa's Christmas,3.62,(129 ratings by Goodreads),Board book,3957,English,₹740.93,"Peppa, George, Mummy and Daddy Pig are getting ready for Christmas! Read along in this sturdy, cosy board storybook as they choose a Christmas tree, decorate the house and meet a surprise visitor. Perfect for little ones at Christmas time! show more"
9781409306146,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9781/4093/9781409306146.jpg,Peppa Pig: Peppa's Christmas,3.62,(129 ratings by Goodreads),Board book,3957,English,₹421.78,"Peppa, George, Mummy and Daddy Pig are getting ready for Christmas! Read along in this sturdy, cosy board storybook as they choose a Christmas tree, decorate the house and meet a surprise visitor. Perfect for little ones at Christmas time! show more"
9780723271710,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/7232/9780723271710.jpg,Peppa Pig: My Grandpa,3.98,(43 ratings by Goodreads),Board book,3957,English,₹750.04,"Peppa and George's Grandpa is great at all sorts of things, from building trains to reading bedtime stories. Read all about how much Peppa Pig and George love their Grandpa in this brilliant board book, which is the perfect present for Grandpa Pigs and little piggies everywhere! Ideal for sharing with little Peppa fans at playtime, preschool or even tucked up in bed. This adorable book is brought to you by the best-loved characters from Peppa Pig - the number one award-winning preschool children's TV show on Channel 5 and Nickelodeon. show more"
9780718197193,https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/lrg/9780/7181/9780718197193.jpg,Peppa Pig: Peppa's Christmas Wish,4.1,(395 ratings by Goodreads),Board book,3957,English,"₹1,757.03","Join Peppa Pig and her brother George as they get ready for Christmas. First there's Santa's grotto, where Peppa and George tell Santa what they would like for Christmas. Then Granny Pig has an important festive job for them and Peppa gets to make a very special wish. Will her Christmas wish come true? A brand-new festive Peppa story, based on the hit TV animation - airing on Five's Milkshake and Nick Jnr. show more"
